title,listing_url,status,transaction,furnishing,facing,bhk,locality,property_id,scraped_timestamp,price_in_lacs,total_floors,price_per_sqft,area_sqft_imputed,floor_number
"3 BHK Flat  for Sale in Sector 134, Noida Express Way, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1572-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-134-in-Noida&id=4d423739363832303639,Ready to Move,Resale,Semi-Furnished,North - East,3,"Sector 134, Noida Express Way, Noida",4d423739363832303639,2025-10-15T18:01:47.809001+00:00,135.0,16,30000.0,450.0,15
"3 BHK Flat  for Sale in Noida Extension, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1260-Sq-ft-Multistorey-Apartment-FOR-Sale-Noida-Extension-in-Noida&id=4d423739363338333031,Ready to Move,Resale,Semi-Furnished,East,3,"Noida Extension, Noida",4d423739363338333031,2025-10-15T18:01:47.810483+00:00,100.0,16,62500.0,160.0,2
"3 BHK Flat  for Sale in Sector 110, Dadri Road, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1528-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-110-in-Noida&id=4d423830333935363431,Ready to Move,New Property,Unfurnished,East,3,"Sector 110, Dadri Road, Noida",4d423830333935363431,2025-10-15T18:01:47.811991+00:00,160.0,25,37383.17757009346,428.0,19
"3 BHK Flat  for Sale in Sector 134, Noida Express Way, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1721-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-134-in-Noida&id=4d423830313732303131,Ready to Move,Resale,Unfurnished,East,3,"Sector 134, Noida Express Way, Noida",4d423830313732303131,2025-10-15T18:01:47.813583+00:00,175.0,20,33589.251439539345,521.0,4
"4 BHK Flat  for Sale in Noida Extension, Noida",https://www.magicbricks.com/propertyDetails/4-BHK-2070-Sq-ft-Multistorey-Apartment-FOR-Sale-Noida-Extension-in-Noida&id=4d423831303932323539,Ready to Move,Resale,Semi-Furnished,North - East,4,"Noida Extension, Noida",4d423831303932323539,2025-10-15T18:01:47.815910+00:00,250.0,17,31250.0,800.0,15
"3 BHK Flat  for Sale in Sector 93A, Noida Express Way, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1735-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-93A-in-Noida&id=4d423830393636333235,Ready to Move,Resale,Semi-Furnished,North - East,3,"Sector 93A, Noida Express Way, Noida",4d423830393636333235,2025-10-15T18:01:47.817823+00:00,280.0,8,44094.48818897638,635.0,6
"3 BHK Flat  for Sale in Noida Extension, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1764-Sq-ft-Multistorey-Apartment-FOR-Sale-Noida-Extension-in-Noida&id=4d423739383335353639,Ready to Move,Resale,Semi-Furnished,East,3,"Noida Extension, Noida",4d423739383335353639,2025-10-15T18:01:47.819594+00:00,142.0,19,21712.538226299694,654.0,7
"3 BHK Flat  for Sale in Sector 79, Dadri Road, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-2280-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-79-in-Noida&id=4d423739333937323835,Ready to Move,Resale,Furnished,North - East,3,"Sector 79, Dadri Road, Noida",4d423739333937323835,2025-10-15T18:01:47.821173+00:00,350.0,21,437500.0,80.0,1
"3 BHK Flat  for Sale in Sector 137, Noida Express Way, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1690-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-137-in-Noida&id=4d423831333137333037,Ready to Move,Resale,Semi-Furnished,North - East,3,"Sector 137, Noida Express Way, Noida",4d423831333137333037,2025-10-15T18:01:47.823567+00:00,245.00000000000003,12,35507.2463768116,690.0,5
"3 BHK Flat  for Sale in Sector 74, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1505-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-74-in-Noida&id=4d423739373939383133,Ready to Move,Resale,Semi-Furnished,North - East,3,"Sector 74, Noida",4d423739373939383133,2025-10-15T18:01:47.825052+00:00,160.0,24,39506.17283950617,405.0,13
"3 BHK Flat  for Sale in Amarpali Silicon City, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1420-Sq-ft-Multistorey-Apartment-FOR-Sale-Amarpali-Silicon-City-in-Noida&id=4d423739343932343331,Ready to Move,New Property,Semi-Furnished,East,3,"Amarpali Silicon City, Noida",4d423739343932343331,2025-10-15T18:01:47.826678+00:00,142.0,23,44375.0,320.0,5
"3 BHK Flat  for Sale in Block A Sector 16, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1490-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-16-Block-A-in-Noida&id=4d423831343037373239,Ready to Move,Resale,Semi-Furnished,Missing,3,"Block A Sector 16, Noida",4d423831343037373239,2025-10-15T18:01:47.828170+00:00,156.0,24,173333.33333333334,90.0,22
"4 BHK  House for Sale in Sector 61, Ashok Marg Noida",https://www.magicbricks.com/propertyDetails/4-BHK-450-Sq-m-Residential-House-FOR-Sale-Sector-61-in-Noida&id=4d423734323031383933,Ready to Move,Resale,Unfurnished,South - East,4,"Sector 61, Ashok Marg Noida",4d423734323031383933,2025-10-15T18:01:47.829717+00:00,1000.0,1,46519.66372185808,415.0,1
"3 BHK Flat  for Sale in Sector 143, Noida Express Way, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1695-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-143-in-Noida&id=4d423831363037383731,Ready to Move,Resale,Semi-Furnished,North - West,3,"Sector 143, Noida Express Way, Noida",4d423831363037383731,2025-10-15T18:01:47.831801+00:00,248.0,20,100813.0081300813,246.0,18
"3 BHK Flat  for Sale in Sector 150, Pusta Road, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-2040-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-150-in-Noida&id=4d423738363630333533,Unknown,Resale,Unfurnished,Missing,3,"Sector 150, Pusta Road, Noida",4d423738363630333533,2025-10-15T18:01:47.833994+00:00,292.0,29,730000.0,40.0,27
"4 BHK Flat  for Sale in Sector 128, Noida Express Way, Noida",https://www.magicbricks.com/propertyDetails/4-BHK-3905-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-128-in-Noida&id=4d423734363033343937,Ready to Move,Resale,Semi-Furnished,Missing,4,"Sector 128, Noida Express Way, Noida",4d423734363033343937,2025-10-15T18:01:47.836001+00:00,754.0,34,83314.91712707182,905.0,31
"1 BHK Flat  for Sale in Sector 94, Noida Express Way, Noida",https://www.magicbricks.com/propertyDetails/1-BHK-630-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-94-in-Noida&id=4d423637383638393237,Ready to Move,Resale,Furnished,North,1,"Sector 94, Noida Express Way, Noida",4d423637383638393237,2025-10-15T18:01:47.837546+00:00,110.00000000000001,72,22000.000000000004,500.0,33
"4 BHK Flat  for Sale in Sector 146, Noida",https://www.magicbricks.com/propertyDetails/4-BHK-210-Sq-m-Multistorey-Apartment-FOR-Sale-Sector-146-in-Noida&id=4d423737383734303935,Ready to Move,Resale,Unfurnished,Missing,4,"Sector 146, Noida",4d423737383734303935,2025-10-15T18:01:47.839210+00:00,550.0,35,46519.66372185808,415.0,25
"5 BHK Flat  for Sale in Noida Extension, Noida",https://www.magicbricks.com/propertyDetails/5-BHK-2483-Sq-ft-Multistorey-Apartment-FOR-Sale-Noida-Extension-in-Noida&id=4d423739313136393339,Ready to Move,Resale,Semi-Furnished,Missing,5,"Noida Extension, Noida",4d423739313136393339,2025-10-15T18:01:47.840418+00:00,160.0,19,33126.29399585921,483.0,15
"3 BHK Flat  for Sale in Sector 146, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1800-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-146-in-Noida&id=4d423831343635323833,Unknown,Resale,Unfurnished,Missing,3,"Sector 146, Noida",4d423831343635323833,2025-10-15T18:01:47.841724+00:00,420.0,35,52500.0,800.0,25
"3 BHK Flat  for Sale in Sector 151, Noida Express Way, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1420-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-151-in-Noida&id=4d423831363434313533,Ready to Move,Resale,Semi-Furnished,South,3,"Sector 151, Noida Express Way, Noida",4d423831363434313533,2025-10-15T18:01:47.843223+00:00,105.0,22,25000.0,420.0,7
"4 BHK Flat  for Sale in Sector 150, Pusta Road, Noida",https://www.magicbricks.com/propertyDetails/4-BHK-2700-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-150-in-Noida&id=4d423739303032393733,Ready to Move,Resale,Semi-Furnished,North - East,4,"Sector 150, Pusta Road, Noida",4d423739303032393733,2025-10-15T18:02:01.222624+00:00,350.0,30,50000.0,700.0,25
"3 BHK Flat  for Sale in Sector 43, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1545-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-43-in-Noida&id=4d423739313237353237,Ready to Move,Resale,Furnished,South - East,3,"Sector 43, Noida",4d423739313237353237,2025-10-15T18:02:01.224670+00:00,320.0,30,58715.59633027523,545.0,25
"3 BHK Flat  for Sale in Sector 45, Noida Express Way, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1666-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-45-in-Noida&id=4d423732373339323533,Unknown,New Property,Unfurnished,Missing,3,"Sector 45, Noida Express Way, Noida",4d423732373339323533,2025-10-15T18:02:01.225840+00:00,550.0,22,82582.58258258259,666.0,4
"3 BHK Flat  for Sale in Sector 110, Dadri Road, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-2090-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-110-in-Noida&id=4d423831373638343531,Ready to Move,Resale,Semi-Furnished,Missing,3,"Sector 110, Dadri Road, Noida",4d423831373638343531,2025-10-15T18:02:01.226925+00:00,260.0,25,288888.8888888889,90.0,21
"3 BHK Flat  for Sale in Sector 150, Pusta Road, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1404-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-150-in-Noida&id=4d423638373233353437,Ready to Move,New Property,Unfurnished,North - East,3,"Sector 150, Pusta Road, Noida",4d423638373233353437,2025-10-15T18:02:01.228749+00:00,120.0,22,12779.552715654952,939.0,10
"3 BHK Flat  for Sale in Sector 119, Pusta Road, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1775-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-119-in-Noida&id=4d423736373239383031,Ready to Move,Resale,Unfurnished,North,3,"Sector 119, Pusta Road, Noida",4d423736373239383031,2025-10-15T18:02:01.231414+00:00,162.0,21,20903.225806451614,775.0,2
"1 BHK Flat  for Sale in Sector 22, Noida",https://www.magicbricks.com/propertyDetails/1-BHK-690-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-22-in-Noida&id=4d423738353139383939,Ready to Move,Resale,Unfurnished,Missing,1,"Sector 22, Noida",4d423738353139383939,2025-10-15T18:02:01.233168+00:00,32.0,24,5818.181818181818,550.0,15
"3 BHK Flat  for Sale in Sector 76, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1455-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-76-in-Noida&id=4d423830333537393739,Ready to Move,Resale,Furnished,East,3,"Sector 76, Noida",4d423830333537393739,2025-10-15T18:02:01.235498+00:00,196.0,16,43076.92307692308,455.0,11
"3 BHK Flat  for Sale in Sector 137, Noida Express Way, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-137-in-Noida&id=4d423432343434373131,Ready to Move,Resale,Semi-Furnished,North,3,"Sector 137, Noida Express Way, Noida",4d423432343434373131,2025-10-15T18:02:01.237822+00:00,99.0,20,49500.0,200.0,4
"3 BHK Flat  for Sale in Noida Extension, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1480-Sq-ft-Multistorey-Apartment-FOR-Sale-Noida-Extension-in-Noida&id=4d423831343438393135,Ready to Move,Resale,Semi-Furnished,Missing,3,"Noida Extension, Noida",4d423831343438393135,2025-10-15T18:02:01.239726+00:00,100.0,20,50000.0,200.0,16
"3 BHK Flat  for Sale in Sector 107, Dadri Road, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1575-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-107-in-Noida&id=4d423831363234373637,Ready to Move,New Property,Unfurnished,East,3,"Sector 107, Dadri Road, Noida",4d423831363234373637,2025-10-15T18:02:01.240910+00:00,200.0,22,34782.608695652176,575.0,2
"3 BHK Flat  for Sale in Sector 118, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1260-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-118-in-Noida&id=4d423537333239343833,Ready to Move,Resale,Unfurnished,North,3,"Sector 118, Noida",4d423537333239343833,2025-10-15T18:02:01.242063+00:00,75.0,23,46519.66372185808,0.0,9
"3 BHK Flat  for Sale in Block B Sector 62 Industrial Area, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-2050-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-62-Block-B-Industrial-Area-in-Noida&id=4d423637383030313637,Ready to Move,Resale,Semi-Furnished,Missing,3,"Block B Sector 62 Industrial Area, Noida",4d423637383030313637,2025-10-15T18:02:01.242907+00:00,105.0,22,210000.0,50.0,10
"3 BHK Flat  for Sale in Bock A Sector 46, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1350-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-46-Block-A-in-Noida&id=4d423637383030313631,Ready to Move,Resale,Semi-Furnished,Missing,3,"Bock A Sector 46, Noida",4d423637383030313631,2025-10-15T18:02:01.243735+00:00,50.1,22,14314.285714285714,350.0,10
"3 BHK Flat  for Sale in Sector 150, Pusta Road, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1947-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-150-in-Noida&id=4d423635323735373137,Ready to Move,Resale,Semi-Furnished,South - East,3,"Sector 150, Pusta Road, Noida",4d423635323735373137,2025-10-15T18:02:01.245982+00:00,182.0,6,19218.58500527983,947.0,6
"3 BHK Flat  for Sale in Noida Extension, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1110-Sq-ft-Multistorey-Apartment-FOR-Sale-Noida-Extension-in-Noida&id=4d423732323832333731,Ready to Move,Resale,Semi-Furnished,East,3,"Noida Extension, Noida",4d423732323832333731,2025-10-15T18:02:01.248284+00:00,95.0,21,86363.63636363637,110.0,11
"3 BHK Flat  for Sale in Noida Extension, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1365-Sq-ft-Multistorey-Apartment-FOR-Sale-Noida-Extension-in-Noida&id=4d423739373335313937,Ready to Move,Resale,Furnished,East,3,"Noida Extension, Noida",4d423739373335313937,2025-10-15T18:02:01.250694+00:00,145.0,21,39726.02739726027,365.0,18
"3 BHK Flat  for Sale in Sector 74, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-2223-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-74-in-Noida&id=4d423635363636303839,Ready to Move,Resale,Semi-Furnished,North,3,"Sector 74, Noida",4d423635363636303839,2025-10-15T18:02:01.253827+00:00,185.0,30,82959.64125560538,223.0,3
"3 BHK Flat  for Sale in Sector 150, Pusta Road, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-2040-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-150-in-Noida&id=4d423830343439383931,Ready to Move,Resale,Unfurnished,Missing,3,"Sector 150, Pusta Road, Noida",4d423830343439383931,2025-10-15T18:02:01.255527+00:00,280.0,32,700000.0,40.0,12
"3 BHK Flat  for Sale in Sector 150, Pusta Road, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1750-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-150-in-Noida&id=4d423733303033343737,Ready to Move,Resale,Semi-Furnished,North - East,3,"Sector 150, Pusta Road, Noida",4d423733303033343737,2025-10-15T18:02:01.257242+00:00,180.0,24,24000.0,750.0,12
"3 BHK Flat  for Sale in Sector 45, Noida Express Way, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1865-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-45-in-Noida&id=4d423730353031363833,Ready to Move,Resale,Unfurnished,Missing,3,"Sector 45, Noida Express Way, Noida",4d423730353031363833,2025-10-15T18:02:01.288902+00:00,275.0,22,46519.66372185808,0.0,11
"3 BHK Flat  for Sale in Sector 143, Noida Express Way, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1356-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-143-in-Noida&id=4d423831373334313833,Ready to Move,Resale,Semi-Furnished,Missing,3,"Sector 143, Noida Express Way, Noida",4d423831373334313833,2025-10-15T18:02:01.291036+00:00,170.0,19,46519.66372185808,0.0,7
"3 BHK Flat  for Sale in Noida Extension, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1360-Sq-ft-Multistorey-Apartment-FOR-Sale-Noida-Extension-in-Noida&id=4d423231373332373637,Ready to Move,New Property,Unfurnished,North - East,3,"Noida Extension, Noida",4d423231373332373637,2025-10-15T18:02:01.293551+00:00,102.0,24,28333.333333333332,360.0,5
"4 BHK Flat  for Sale in Sector 82, Dadri Road, Noida",https://www.magicbricks.com/propertyDetails/4-BHK-1873-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-82-in-Noida&id=4d423831373235343139,Ready to Move,Resale,Semi-Furnished,East,4,"Sector 82, Dadri Road, Noida",4d423831373235343139,2025-10-15T18:02:01.296380+00:00,220.00000000000003,9,25200.458190148915,873.0,4
"3 BHK Flat  for Sale in Sector 1, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1550-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Sector-1-in-Noida&id=4d423736303637313835,Ready to Move,Resale,Unfurnished,East,3,"Sector 1, Noida",4d423736303637313835,2025-10-15T18:02:01.298863+00:00,45.0,4,10000.0,450.0,1
"1 BHK Flat  for Sale in Sarfabad, Noida",https://www.magicbricks.com/propertyDetails/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Sale-Sarfabad-in-Noida&id=4d423830373331323235,Ready to Move,New Property,Semi-Furnished,North - East,1,"Sarfabad, Noida",4d423830373331323235,2025-10-15T18:02:01.302685+00:00,28.0,7,5185.185185185185,540.0,2
"3 BHK Flat  for Sale in Sector 151, Noida Express Way, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1430-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-151-in-Noida&id=4d423739393336303035,Ready to Move,New Property,Semi-Furnished,North - East,3,"Sector 151, Noida Express Way, Noida",4d423739393336303035,2025-10-15T18:02:01.304883+00:00,110.00000000000001,26,25581.395348837214,430.0,11
3 BHK Flat  for Sale in  Noida,https://www.magicbricks.com/propertyDetails/3-BHK-2500-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Noida&id=4d423831373339353731,Unknown,Resale,Semi-Furnished,Missing,3,Noida,4d423831373339353731,2025-10-15T18:02:01.306685+00:00,800.0,34,160000.0,500.0,15
"3 BHK Flat  for Sale in Sector 75, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1550-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-75-in-Noida&id=4d423738393232323739,Ready to Move,Resale,Semi-Furnished,Missing,3,"Sector 75, Noida",4d423738393232323739,2025-10-15T18:02:01.308460+00:00,196.0,17,120987.65432098765,162.0,16
"3 BHK Flat  for Sale in Amarpali Silicon City, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1420-Sq-ft-Multistorey-Apartment-FOR-Sale-Amarpali-Silicon-City-in-Noida&id=4d423733313733333433,Ready to Move,Resale,Semi-Furnished,North - East,3,"Amarpali Silicon City, Noida",4d423733313733333433,2025-10-15T18:02:01.310555+00:00,114.99999999999999,16,45999.99999999999,250.0,12
"3 BHK Flat  for Sale in Noida Extension, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1846-Sq-ft-Multistorey-Apartment-FOR-Sale-Noida-Extension-in-Noida&id=4d423639323236383831,Ready to Move,Resale,Semi-Furnished,East,3,"Noida Extension, Noida",4d423639323236383831,2025-10-15T18:02:12.074626+00:00,125.0,20,14775.413711583924,846.0,1
"3 BHK Flat  for Sale in Sector 76, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1455-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-76-in-Noida&id=4d423830353630323431,Ready to Move,Resale,Unfurnished,East,3,"Sector 76, Noida",4d423830353630323431,2025-10-15T18:02:12.076548+00:00,145.0,17,31868.13186813187,455.0,12
"3 BHK Flat  for Sale in Sector 43, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1525-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-43-in-Noida&id=4d423739393739313435,Ready to Move,Resale,Furnished,Missing,3,"Sector 43, Noida",4d423739393739313435,2025-10-15T18:02:12.078776+00:00,315.0,34,60000.0,525.0,7
"4 BHK Flat  for Sale in A Block Sector 50, Noida",https://www.magicbricks.com/propertyDetails/4-BHK-2150-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-50-Block-A-in-Noida&id=4d423831363834353537,Ready to Move,Resale,Semi-Furnished,East,4,"A Block Sector 50, Noida",4d423831363834353537,2025-10-15T18:02:12.081267+00:00,340.0,8,61818.181818181816,550.0,2
4 BHK Villa for Sale in Noida Extension Noida,https://www.magicbricks.com/propertyDetails/4-BHK-2450-Sq-ft-Villa-FOR-Sale-Noida-Extension-in-Noida&id=4d423632383938393837,Ready to Move,Resale,Semi-Furnished,East,4,Noida Extension Noida,4d423632383938393837,2025-10-15T18:02:12.082839+00:00,190.0,22,42222.22222222222,450.0,10
"3 BHK Flat  for Sale in Noida Extension, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-2315-Sq-ft-Penthouse-FOR-Sale-Noida-Extension-in-Noida&id=4d423735353137363337,Ready to Move,New Property,Unfurnished,North - East,3,"Noida Extension, Noida",4d423735353137363337,2025-10-15T18:02:12.084396+00:00,340.0,22,107936.50793650794,315.0,22
